"","Plot.3","Tag","sla","mean.thick","ssl","lar1","lmf","smf","rmf","sp","rgr.h","ini_size","perc.canopy.open","new.rgr.h","Comp1","Comp2","Comp3","sp.number","lma","log_thick","log_ssl","log_lar","log_lmf","log_smf","log_rmf","log_light","log_rgr","log_lma","plot_id_1","plot_id","log_ini_size"
"719",114,4,238.15,0.097,140.7692308,102.0642857,0.428571429,0.371428571,0.2,"PSEUIN",0.211309094,21,1.62,1.211309094,1.289538642,2.193990532,2.33398971,20,0.004199034,-1.06467998136305,1.30064217994105,0.0789165224731117,0.706259278201236,-0.090936214831819,-0.802782906056779,-0.646850769794621,0.00136070726432747,1.17984486292325,114,71,-0.227572305
"720",114,8,306.75,0.087,96.875,153.375,0.5,0.333333333,0.166666667,"PSEUIN",0.133531393,16,1.62,1.133531393,1.289538642,2.193990532,2.33398971,20,0.003259984,-1.5612753550726,0.756687330648496,1.19796429298427,1.11258512723845,-0.601628299325378,-1.41852171152728,-0.646850769794621,-0.716209156152798,-0.068634497021559,114,71,-1.078523762
"726",115,3,256.8333333,0.128,21.78294574,74.93640898,0.291770574,0.376558603,0.331670823,"PSEUIN",0.336472237,28,4.84,1.336472237,-3.377773898,-1.48220325,-0.910931574,20,0.003893576,0.201053974247297,-1.41548221035248,-0.769987845689602,-0.307217128185121,-0.0262010777296247,0.905498154833342,1.42270789289816,1.06459039036853,0.807338910541676,115,72,0.672659864
"727",115,2,246.7277778,0.106,52.70833333,112.4329114,0.455696203,0.316455696,0.227848101,"PSEUIN",0.300104592,27,4.84,1.300104592,-3.377773898,-1.48220325,-0.910931574,20,0.00405305,-0.659709268364603,-0.129254951211357,0.344756620132944,0.868021713773098,-0.846841756825763,-0.362523226489939,1.42270789289816,0.766282091196288,1.00532258230637,115,72,0.558856029
"728",115,1,254.3666667,0.118666667,23.046875,99.17080169,0.389873418,0.379746835,0.230379747,"PSEUIN",0.265703166,30,4.84,1.265703166,-3.377773898,-1.48220325,-0.910931574,20,0.003931333,-0.144508073169351,-1.33338277631461,-0.000102128746007857,0.456810038772475,0.0135878838721151,-0.325205564845176,1.42270789289816,0.476319882292884,0.854936559776034,115,72,0.888556538
"740",116,3,271.12,0.106,37.31343284,101.0385093,0.372670807,0.416149068,0.211180124,"PSEUIN",0.262364264,26,2.84,1.262364264,1.39009002,1.187390175,2.716956957,20,0.003688404,-0.659709268364603,-0.632045371137725,0.0511627006397528,0.337860700709378,0.445586350713473,-0.619082518330473,0.414653692033717,0.447758559741662,0.540342484971053,116,73,0.440756708
"741",116,10,273.1666667,0.114,57.85714286,123.3655914,0.451612903,0.301075269,0.247311828,"PSEUIN",0.251314428,18,2.84,1.251314428,1.39009002,1.187390175,2.716956957,20,0.003660769,-0.327622788459945,0.00641097967003628,0.599720923069216,0.84429607265511,-1.08197109314808,-0.0856902758329748,0.414653692033717,0.352695473724238,0.503249909043126,116,73,-0.709949951
"742",116,11,279.9166667,0.111666667,40.15625,128.697318,0.459770115,0.379310345,0.16091954,"PSEUIN",0.223143551,25,2.84,1.223143551,1.39009002,1.187390175,2.716956957,20,0.003572492,-0.422010865944516,-0.525169052218794,0.715974416061135,0.891481883286063,0.00816029188123294,-1.53703260004234,0.414653692033717,0.106487512987602,0.382857545036092,116,73,0.318024877
"743",116,21,244.7222222,0.118,45.55555556,126.7625899,0.517985612,0.330935252,0.151079137,"PSEUIN",0.15415068,21,2.84,1.15415068,1.39009002,1.187390175,2.716956957,20,0.004086266,-0.170221820161182,-0.341539745691847,0.674355784911145,1.20573618287001,-0.63570278899406,-1.7501371419975,0.414653692033717,-0.52129078298802,1.04557813393724,116,73,-0.227572305
"744",116,2,286.6,0.1045,91.17647059,112.1478261,0.391304348,0.369565217,0.239130435,"PSEUIN",0,15,2.84,1,1.39009002,1.187390175,2.716956957,20,0.003489184,-0.724758004695937,0.668442691542003,0.337780967369542,0.466466722470578,-0.114671205075956,-0.199302592210508,0.414653692033717,-2.0714466649746,0.266481654120064,116,73,-1.280481612
"764",118,9,267.64,0.095,78.8,87.75081967,0.327868852,0.409836066,0.262295082,"PSEUIN",0.287682072,20,2.4,1.287682072,-0.647788492,0.632064951,0.489024258,20,0.003736362,-1.15977041543612,0.456095480279142,-0.336249257899601,0.00024985353305172,0.373445793598215,0.112957875518331,0.0963499489907158,0.662470078112062,0.604058452403279,118,74,-0.380249442
"786",121,5,381.0333333,0.1285,76.95652174,121.2378788,0.318181818,0.348484848,0.333333333,"PSEUIN",0.510825624,20,0.73,1.510825624,-2.627256683,-2.299128875,-1.419845195,20,0.002624442,0.218848054263787,0.421638172265514,0.551919194038563,-0.078802681018158,-0.391847215050033,0.922384253257535,-2.1541498019502,2.39047044014136,-1.13818516113844,121,75,-0.380249442
"787",121,6,314.7466667,0.115333333,63.87096774,151.6851406,0.481927711,0.373493976,0.144578313,"PSEUIN",0.459532329,19,0.73,1.459532329,-2.627256683,-2.299128875,-1.419845195,20,0.003177158,-0.274550392693209,0.150351439963804,1.16752378831671,1.01554715849731,-0.0647662850904868,-1.89867531869712,-2.1541498019502,2.01699845819474,-0.195563689279765,121,75,-0.540759527
"788",121,19,340.61,0.103,80,141.9208333,0.416666667,0.383333333,0.2,"PSEUIN",0.405465108,21,0.73,1.405465108,-2.627256683,-2.299128875,-1.419845195,20,0.002935909,-0.790747237217074,0.478094751773124,0.984705753007269,0.632003649423187,0.0579498681460969,-0.802782906056779,-2.1541498019502,1.60884411988781,-0.585053347720866,121,75,-0.227572305
"789",121,4,287.3555556,0.191,108.6666667,112.4434783,0.391304348,0.326086957,0.282608696,"PSEUIN",0.268263987,17,0.73,1.268263987,-2.627256683,-2.299128875,-1.419845195,20,0.003480009,2.0278341153259,0.923881732832241,0.345014837850416,0.466466722470578,-0.705353284323041,0.364874709007561,-2.1541498019502,0.498174410329414,0.253495283850305,121,75,-0.888813522
"790",121,18,302.14,0.131333333,62.92682927,123.6027273,0.409090909,0.4,0.190909091,"PSEUIN",0.223143551,25,0.73,1.223143551,-2.627256683,-2.299128875,-1.419845195,20,0.003309724,0.318391420756614,0.128674334190605,0.604997332590336,0.58363714321943,0.258801348577294,-0.959890926535545,-2.1541498019502,0.106487512987602,0.00605025811828054,121,75,0.318024877
"791",121,17,323.9222222,0.127666667,62.90322581,115.0776316,0.355263158,0.407894737,0.236842105,"PSEUIN",0.211309094,21,0.73,1.211309094,-2.627256683,-2.299128875,-1.419845195,20,0.003087161,0.189152608512826,0.128128248780733,0.408638850272852,0.211767999052465,0.351038111218058,-0.231776055396214,-2.1541498019502,0.00136070726432747,-0.337289189570195,121,75,-0.227572305
"792",121,10,332.1,0.112,56.94444444,110.7,0.333333333,0.333333333,0.333333333,"PSEUIN",0.200670695,22,0.73,1.200670695,-2.627256683,-2.299128875,-1.419845195,20,0.003011141,-0.408406768921419,-0.0167340552732481,0.302078649655828,0.0438194496123196,-0.601628299325378,0.922384253257535,-2.1541498019502,-0.0940217417934337,-0.460260948259592,121,75,-0.081999054
"793",121,12,398.725,0.109,65.71428571,126.8670455,0.318181818,0.397727273,0.284090909,"PSEUIN",0.182321557,24,0.73,1.182321557,-2.627256683,-2.299128875,-1.419845195,20,0.002507994,-0.532328654619338,0.191765065657602,0.676618938641302,-0.078802681018158,0.23191069576189,0.382541074174819,-2.1541498019502,-0.260541074787157,-1.36202994490953,121,75,0.190282218
"794",121,3,236.34,0.168,87.61904762,113.625,0.480769231,0.403846154,0.115384615,"PSEUIN",0.125163143,17,0.73,1.125163143,-2.627256683,-2.299128875,-1.419845195,20,0.004231192,1.44220724220815,0.610512431251104,0.373735069991323,1.00920323169277,0.303962435372836,-2.66040679964037,-2.1541498019502,-0.796329383801926,1.21747327307566,121,75,-0.888813522
"795",121,11,682.5,0.131,145,30.55970149,0.044776119,0.850746269,0.104477612,"PSEUIN",0.117783036,18,0.73,1.117783036,-2.627256683,-2.299128875,-1.419845195,20,0.001465201,0.306792504260685,1.34374492065716,-3.23446193276681,-5.24766655654173,3.82021618509249,-2.99575807304169,-2.1541498019502,-0.867484874149834,-4.01300099730276,121,75,-0.709949951
"798",122,1,315.22,0.105,52.42424242,152.5258065,0.483870968,0.35483871,0.161290323,"PSEUIN",0.379489622,19,1.45,1.379489622,-1.805073808,-2.272995844,-1.014469195,20,0.003172388,-0.702971921597663,-0.137121611115217,1.18270938981963,1.026154418772,-0.306576134141319,-1.5292599398733,-0.856479856200816,1.40713702303264,-0.202974056606827,122,76,-0.540759527
"799",122,8,259.35,0.117333333,16.19230769,79.56460177,0.306784661,0.461651917,0.231563422,"PSEUIN",0.312374685,41,1.45,1.312374685,-1.805073808,-2.272995844,-1.014469195,20,0.003855793,-0.196081254955105,-1.84719741956173,-0.605326230356392,-0.174952166275023,0.935296739290174,-0.307898103073708,-0.856479856200816,0.867851105146007,0.759244180890371,122,76,1.866058326
"800",122,3,292.8470588,0.113333333,16.63900415,134.112,0.457959184,0.347755102,0.194285714,"PSEUIN",0.205852054,43,1.45,1.205852054,-1.805073808,-2.272995844,-1.014469195,20,0.003414752,-0.354392237819427,-1.80758600424826,0.829208184008071,0.881079164093198,-0.401740039035571,-0.900680010178879,-0.856479856200816,-0.0474612642005008,0.160130132387948,122,76,2.015098902
"818",126,2,321.325,0.094,81.9047619,128.53,0.4,0.42,0.18,"PSEUIN",0.530628251,17,2.03,1.530628251,2.373824174,0.115981152,0.70627527,20,0.003112114,-1.20806902215414,0.512345526215537,0.712399976676848,0.524400932172208,0.489056641946721,-1.15860785570808,-0.220247509698813,2.53127306537165,-0.297583919052489,126,77,-0.888813522
"824",127,5,326.7833333,0.095,100,116.7083333,0.357142857,0.357142857,0.285714286,"PSEUIN",0.348306694,17,3.05,1.348306694,-0.126002165,1.538590843,2.141553674,20,0.003060132,-1.15977041543612,0.80290044244734,0.447300186009902,0.225677794586987,-0.276030419645908,0.401784512129333,0.549545206219481,1.15991513717751,-0.380661525495369,127,78,-0.888813522
"825",127,13,298.9916667,0.1185,56.92307692,137.9961538,0.461538462,0.25,0.288461538,"PSEUIN",0.251314428,18,3.05,1.251314428,-0.126002165,1.538590843,2.141553674,20,0.003344575,-0.150922951056131,-0.0172803456393817,0.907653435925199,0.901600517921179,-1.95928554206848,0.434102581945221,0.549545206219481,0.352695473724238,0.0577134046263725,127,78,-0.709949951
"826",127,6,399.5,0.109666667,58.06451613,92.63768116,0.231884058,0.449275362,0.31884058,"PSEUIN",0.251314428,18,3.05,1.251314428,-0.126002165,1.538590843,2.141553674,20,0.002503129,-0.504498214620349,0.0116188233049422,-0.187344094020975,-0.912763314137483,0.807048877427939,0.772261169665722,0.549545206219481,0.352695473724238,-1.37160655636656,127,78,-0.709949951
"832",128,2,272.3846154,0.103,19.00497512,71.05685619,0.260869565,0.369565217,0.369565217,"PSEUIN",0.318453731,44,3.29,1.318453731,-0.14920914,-0.527206757,1.372634666,20,0.003671279,-0.790747237217074,-1.61406345704884,-0.916048553679617,-0.602298955887751,-0.114671205075956,1.27085944259238,0.692772592111803,0.917820802731516,0.517389656842641,128,79,2.087039096
"833",128,1,258.1043478,0.109666667,13.93617021,92.44671858,0.358175751,0.369299221,0.272525028,"PSEUIN",0.273293335,46,3.29,1.273293335,-0.14920914,-0.527206757,1.372634666,20,0.003874402,-0.504498214620349,-2.06560686469669,-0.193013804901028,0.233290088345414,-0.118069160675061,0.242171137703695,0.692772592111803,0.540967671812391,0.782990558778133,128,79,2.226140244
"834",128,9,235.38,0.119,18.25327511,45.98898757,0.195381883,0.470692718,0.3339254,"PSEUIN",0.223143551,40,3.29,1.223143551,-0.14920914,-0.527206757,1.372634666,20,0.004248449,-0.131705340587919,-1.67280567252319,-2.11146660117315,-1.36424424750059,1.02682419410907,0.928377542086476,0.692772592111803,0.106487512987602,1.23754812645121,128,79,1.788788707
"842",129,3,326.2,0.114333333,85.45454545,123.8734177,0.379746835,0.278481013,0.341772152,"PSEUIN",0.245122458,23,2.35,1.245122458,-0.586196156,1.380570188,-0.358082886,20,0.003065604,-0.314296731735847,0.574102559933527,0.611007990136929,0.387440228064773,-1.450125441776,1.00681899149103,0.0565402456098004,0.299057521903847,-0.371849984271074,129,80,0.057102095
"843",129,2,349.4666667,0.138,124,38.82962963,0.111111111,0.555555556,0.333333333,"PSEUIN",0.223143551,20,2.35,1.223143551,-0.586196156,1.380570188,-0.358082886,20,0.002861503,0.544386888778244,1.11601457824408,-2.5764096838241,-2.85201321458258,1.8091097311281,0.922384253257535,0.0565402456098004,0.106487512987602,-0.711661476316711,129,80,-0.380249442
"850",130,15,297.5875,0.093,61.11111111,82.66319444,0.277777778,0.375,0.347222222,"PSEUIN",0.336472237,14,2.68,1.336472237,-0.502292628,1.490104867,-0.615045046,20,0.003360356,-1.25688420130701,0.0860562228997847,-0.50035401993258,-0.436762025567047,-0.0457751243887614,1.0602488430637,0.305006104546042,1.06459039036853,0.0809303435112455,130,81,-1.496378285
"851",130,6,327.8428571,0.098333333,23.97727273,46.42861272,0.141618497,0.526011561,0.332369942,"PSEUIN",0.09531018,44,2.68,1.09531018,-0.502292628,1.490104867,-0.615045046,20,0.003050242,-1.00236946260914,-1.27577598656392,-2.08532612958962,-2.21252767638459,1.55122172876941,0.912609389807505,0.305006104546042,-1.08708699625618,-0.396627404255878,130,81,2.087039096
"866",132,2,263.5875,0.106666667,40.33333333,108.6958763,0.412371134,0.350515464,0.237113402,"PSEUIN",0.262364264,26,2.43,1.262364264,-0.045406528,0.847497193,0.20821629,20,0.003793807,-0.631093638465832,-0.518764216623781,0.251880183896303,0.604688371812857,-0.364427748882409,-0.227909751654645,0.119839581084931,0.447758559741662,0.679310770887525,132,82,0.440756708
"869",133,4,192.35,0.141,103.75,77.97972973,0.405405405,0.432432432,0.162162162,"PSEUIN",0.530628251,17,1.81,1.530628251,-3.359976656,-0.809217421,0.285231253,20,0.005198856,0.642544988975427,0.856486521436235,-0.660608819283399,0.559782675335901,0.626725041353729,-1.51105390556209,-0.437149634347021,2.53127306537165,2.23326806071746,133,83,-0.888813522
"870",133,6,258.07,0.178,51.42857143,92.16785714,0.357142857,0.459183673,0.183673469,"PSEUIN",0.362905494,23,1.81,1.362905494,-3.359976656,-0.809217421,0.285231253,20,0.003874918,1.7061059251395,-0.165032918339929,-0.201314321257475,0.225677794586987,0.909997097448909,-1.09037900813641,-0.437149634347021,1.27636014935815,0.783647384355995,133,83,0.057102095
"871",133,3,309.2,0.125333333,58.57142857,100.5831325,0.325301205,0.43373494,0.240963855,"PSEUIN",0.356674944,20,1.81,1.356674944,-3.359976656,-0.809217421,0.285231253,20,0.003234153,0.104962502536727,0.0242712129211735,0.0387514143721751,-0.0204739893998383,0.640918434937442,-0.173508156005593,-0.437149634347021,1.22681646737078,-0.107870613293502,133,83,-0.380249442
"872",133,8,261.5133333,0.151333333,42.09677419,102.1536458,0.390625,0.484375,0.125,"PSEUIN",0.351397887,27,1.81,1.351397887,-3.359976656,-0.809217421,0.285231253,20,0.003823897,0.965346395054797,-0.456475327576208,0.0813210629995721,0.461886528166283,1.16205057466698,-2.39008548015794,-0.437149634347021,1.18467641826072,0.718274839768788,133,83,0.558856029
"873",133,7,215.5833333,0.1615,53.6,89.20689655,0.413793103,0.431034483,0.155172414,"PSEUIN",0.336472237,28,1.81,1.336472237,-3.359976656,-0.809217421,0.285231253,20,0.004638578,1.26211017670319,-0.10483669236682,-0.291031720821157,0.613762045810574,0.61144398614136,-1.65985388743343,-0.437149634347021,1.06459039036853,1.67085431650552,133,83,0.672659864
"874",133,9,243.3166667,0.169,60.3030303,103.1451087,0.423913043,0.391304348,0.184782609,"PSEUIN",0.336472237,21,1.81,1.336472237,-3.359976656,-0.809217421,0.285231253,20,0.004109871,1.46929441810983,0.0666803526405816,0.107859529855205,0.677451330278405,0.155076354036164,-1.07004652318573,-0.437149634347021,1.06459039036853,1.07398739552586,133,83,-0.227572305
"875",133,5,208.6083333,0.1175,56.05263158,104.3041667,0.5,0.395833333,0.104166667,"PSEUIN",0.318453731,22,1.81,1.318453731,-3.359976656,-0.809217421,0.285231253,20,0.004793672,-0.18960263800075,-0.0397106057321917,0.138562477077085,1.11258512723845,0.209384166695518,-3.00582428157578,-0.437149634347021,0.917820802731516,1.8330662451101,133,83,-0.081999054
"876",133,17,287.7,0.132,138.1818182,107.8875,0.375,0.34375,0.28125,"PSEUIN",0.30538165,19,1.81,1.30538165,-3.359976656,-0.809217421,0.285231253,20,0.003475843,0.341501232311238,1.27363871899849,0.231369848146854,0.354283813024024,-0.456407686838249,0.348598945922515,-0.437149634347021,0.810081345813797,0.24758738659415,133,83,-0.540759527
"877",133,12,272.0333333,0.113333333,55.26315789,103.490942,0.380434783,0.413043478,0.206521739,"PSEUIN",0.223143551,20,1.81,1.223143551,-3.359976656,-0.809217421,0.285231253,20,0.00367602,-0.354392237819427,-0.0603576294634612,0.117056471305918,0.39221109575941,0.410235644016514,-0.694413820980997,-0.437149634347021,0.106487512987602,0.523754771790226,133,83,-0.380249442
"878",133,18,210.9933333,0.110666667,18.04347826,101.0281154,0.478821363,0.384898711,0.136279926,"PSEUIN",0.194156014,34,1.81,1.194156014,-3.359976656,-0.809217421,0.285231253,20,0.004739486,-0.463068195844906,-1.68963261863336,0.0508800394076597,0.998502015383479,0.0771823241674022,-2.09830331513115,-0.437149634347021,-0.152849618768438,1.77699774634295,133,83,1.280224627
"879",133,16,293.0666667,0.1115,124.6666667,143.1255814,0.488372093,0.348837209,0.162790698,"PSEUIN",0.171850257,19,1.81,1.171850257,-3.359976656,-0.809217421,0.285231253,20,0.003412193,-0.428828170968063,1.12381937350697,1.00793127874025,1.05056107758423,-0.387077836353715,-1.49798922365909,-0.437149634347021,-0.356730726717348,0.156432635207649,133,83,-0.540759527
"880",133,10,376.525,0.108,49.34782609,115.8538462,0.307692308,0.480769231,0.211538462,"PSEUIN",0.083381609,25,1.81,1.083381609,-3.359976656,-0.809217421,0.285231253,20,0.002655866,-0.574395088282407,-0.225149061669484,0.427109518532383,-0.167165157069054,1.12678791696719,-0.613356798004709,-0.437149634347021,-1.20548925990459,-1.07948067553655,133,83,0.318024877
"886",134,9,346.4533333,0.097666667,54.18604651,136.7578947,0.394736842,0.377192982,0.228070175,"PSEUIN",0.510825624,25,1.45,1.510825624,-2.299231884,-2.977251388,-0.966215165,20,0.002886392,-1.0334183658774,-0.08900807045101,0.882887618414128,0.489487831858993,-0.0182572832176442,-0.359233201077337,-0.856479856200816,2.39047044014136,-0.66894796394717,134,84,0.318024877
"887",134,3,334.38,0.1395,49.5,139.325,0.416666667,0.37037037,0.212962963,"PSEUIN",0.405465108,18,1.45,1.405465108,-2.299231884,-2.977251388,-0.966215165,20,0.002990609,0.593729809822564,-0.220667362465146,0.933985041710963,0.632003649423187,-0.104400695046356,-0.590690857685554,-0.856479856200816,1.60884411988781,-0.494006691514541,134,84,-0.709949951
"890",135,11,348.6142857,0.106,72.33333333,135.5722222,0.388888889,0.416666667,0.194444444,"PSEUIN",0.139761942,23,1.63,1.139761942,-1.718954674,-2.618786958,-0.79251842,20,0.0028685,-0.659709268364603,0.331456253903724,0.85896249872702,0.450145304674454,0.451452483665699,-0.897921978118424,-0.63521448035285,-0.656939150693461,-0.699616077336319,135,85,0.057102095
"891",135,1,270.3,0.102333333,18.98550725,112.0756098,0.414634146,0.393292683,0.192073171,"PSEUIN",0.072320662,43,1.63,1.072320662,-1.718954674,-2.618786958,-0.79251842,20,0.003699593,-0.820384861050871,-1.6155552651194,0.336011117021243,0.619114130536601,0.178995802747066,-0.939360687307537,-0.63521448035285,-1.31645026603038,0.55528173668332,135,85,2.015098902
"893",136,2,216.8333333,0.187,57.03703704,47.43229167,0.21875,0.5625,0.21875,"PSEUIN",0.133531393,32,4.2,1.133531393,-0.71563447,0.295404374,1.655281121,20,0.004611837,1.93123419747438,-0.0143691630016131,-2.02656245627798,-1.06645732450752,1.86773529329096,-0.500143519235083,1.15452244331911,-0.716209156152798,1.64233877742848,136,86,1.090514388
"896",137,6,374.1333333,0.118,158.5714286,124.7111111,0.333333333,0.388888889,0.277777778,"PSEUIN",0.485507816,13,1.77,1.485507816,1.428053315,0.320387759,-1.338656977,20,0.002672844,-0.170221820161182,1.47397866785406,0.629526026905074,0.0438194496123196,0.12585460439074,0.306645447111591,-0.479405941814066,2.20774065677912,-1.04805172622779,137,87,-1.728281441
"902",138,11,250.5681818,0.096,28.5046729,86.94794953,0.347003155,0.372239748,0.280757098,"PSEUIN",0.246860078,32,4.7,1.246860078,1.747554877,-1.086158302,0.548960766,20,0.00399093,-1.11197756258234,-1.02401464669665,-0.361503876766542,0.149758617092984,-0.0806407997875878,0.342675050326431,1.3672060574086,0.31413653523613,0.929143971622882,138,88,1.090514388
"906",139,2,286.2285714,0.111,42.83333333,92.88211921,0.324503311,0.417218543,0.258278146,"PSEUIN",0.15415068,28,1.23,1.15415068,0.489021831,0.71417365,2.795606949,20,0.003493711,-0.449341354905241,-0.431227377523534,-0.180103718460682,-0.0269472292329245,0.457699068455809,0.0608371793964718,-1.16762482224142,-0.52129078298802,0.27287663120961,139,89,0.672659864
"907",139,6,268.0392857,0.111666667,23.7398374,141.225,0.52688172,0.277777778,0.195340502,"PSEUIN",0.138150338,31,1.23,1.138150338,0.489021831,0.71417365,2.795606949,20,0.003730796,-0.422010865944516,-1.29026183967171,0.971201262369031,1.25062192349442,-1.46205793401402,-0.882394521331782,-1.16762482224142,-0.672238904969757,0.596705667000055,139,89,0.991164438
"928",142,5,345.38,0.100333333,33.33333333,38.80674157,0.112359551,0.573033708,0.314606742,"PSEUIN",0.060624622,34,1.12,1.060624622,-0.190415021,1.087568928,-1.243196125,20,0.002895362,-0.910470201749149,-0.796229450103505,-2.57802972505715,-2.8225614932044,1.95529434345895,0.727115229247989,-1.34477386718564,-1.43503438347382,-0.653644239714494,142,90,1.280224627
"933",143,4,279.175,0.122666667,72.60869565,113.5627119,0.406779661,0.389830508,0.203389831,"PSEUIN",0.194156014,17,2.8,1.194156014,-2.321524629,2.562487452,0.230021433,20,0.003581983,0.00680442688096166,0.336986952386838,0.372228454054153,0.568702823378896,0.137267655745772,-0.746021672009271,0.387832092439553,-0.152849618768438,0.395943288649886,143,91,-0.888813522
"937",144,12,338.2666667,0.101666667,36.26373626,69.19090909,0.204545455,0.397727273,0.397727273,"PSEUIN",0.141078598,38,1.96,1.141078598,-0.88686615,0.047207355,-1.069563996,20,0.002956248,-0.850216151423347,-0.673580872795147,-0.989164365247533,-1.24342983954192,0.23191069576189,1.51887963767889,-0.286601372857248,-0.644455532145921,-0.551003046341262,144,92,1.628278623
"954",146,10,293.8333333,0.092333333,37.68115942,151.781457,0.516556291,0.254966887,0.228476821,"PSEUIN",0.241162057,28,1.98,1.241162057,1.079324653,-0.30501756,0.081827106,20,0.00340329,-1.28972015612269,-0.617770643201345,1.16926788943691,1.19845266868282,-1.86644391887152,-0.353217037518198,-0.267404344347631,0.264610494839068,0.143547056416888,146,93,0.672659864
"958",147,15,295.9,0.082,54.48275862,146.4555556,0.494949495,0.292929293,0.212121212,"PSEUIN",0.348306694,17,3.08,1.348306694,2.522816378,-1.998835491,0.863913212,20,0.00337952,-1.83142376613802,-0.0810592855639431,1.07112472551234,1.08582448664459,-1.21141687780912,-0.604065980422276,0.568053260020458,1.15991513717751,0.108978180547254,147,94,-0.888813522
"973",149,9,265.39,0.137333333,49.5,110.5791667,0.416666667,0.388888889,0.194444444,"PSEUIN",0.105360516,20,1.02,1.105360516,-0.545055106,1.472421006,0.527654384,20,0.003768039,0.522284288534468,-0.220667362465146,0.299077909068258,0.632003649423187,0.12585460439074,-0.897921978118424,-1.52162145480487,-0.988324608161258,0.645696901083684,149,95,-0.380249442
"985",151,2,267.7166667,0.1245,67.27272727,97.35151515,0.363636364,0.333333333,0.303030303,"PSEUIN",0.207639365,16,2.07,1.207639365,-1.242573343,1.325831677,-2.046114953,20,0.003735292,0.0745142647075109,0.225882035858051,-0.050974729187925,0.273172785665282,-0.601628299325378,0.600501435978737,-0.183350903592488,-0.0314466127421895,0.602645814100361,151,96,-1.078523762
"997",154,11,272.4,0.099,100,126.1111111,0.462962963,0.222222222,0.314814815,"PSEUIN",0.587786665,18,1.22,1.587786665,-5.882088868,2.170383199,1.667169032,20,0.003671072,-0.9715303045184,0.80290044244734,0.660198502874166,0.909723481815781,-2.5151387170051,0.729348095123437,-1.18306075340571,2.92769525501774,0.51711155801834,154,97,-0.709949951
"998",154,6,342.4875,0.098333333,106.3157895,133.6536585,0.390243902,0.463414634,0.146341463,"PSEUIN",0.223143551,20,1.22,1.223143551,-5.882088868,2.170383199,1.667169032,20,0.002919815,-1.00236946260914,0.892046097604953,0.819801922923521,0.459313659711411,0.953282030745656,-1.85773890064031,-1.18306075340571,0.106487512987602,-0.612164529008237,154,97,-0.380249442
"1006",155,14,253.125,0.1145,40.76923077,101.25,0.4,0.425,0.175,"PSEUIN",0.441832752,28,1.96,1.441832752,-6.062326339,0.772055591,-0.74298977,20,0.003950617,-0.307648245668512,-0.503117500615337,0.0569078658127809,0.524400932172208,0.544906966776862,-1.25374692005038,-0.286601372857248,1.88507290085149,0.87907050168919,155,98,0.672659864
"1007",155,5,294.0125,0.107666667,25.93984962,81.10689655,0.275862069,0.460815047,0.263322884,"PSEUIN",0.419853846,35,1.96,1.419853846,-6.062326339,0.772055591,-0.74298977,20,0.003401216,-0.588503820295804,-1.16125888371912,-0.552576021350152,-0.455003625994613,0.926733962244845,0.126165609568292,-0.286601372857248,1.71897827361816,0.140540453230114,155,98,1.370934184
"1008",155,9,268.735,0.11,21.41891892,79.67884097,0.296495957,0.444743935,0.258760108,"PSEUIN",0.223143551,35,1.96,1.223143551,-6.062326339,0.772055591,-0.74298977,20,0.003721138,-0.490646394664939,-1.44001293926804,-0.601384054718551,-0.264869292322607,0.759207998099864,0.0671333828336423,-0.286601372857248,0.106487512987602,0.583921206851302,155,98,1.370934184
"1017",156,5,244.4444444,0.126666667,105,107.3170732,0.43902439,0.390243902,0.170731707,"PSEUIN",0.268263987,17,1.77,1.268263987,-3.175107887,-3.161608112,-1.40105504,20,0.004090909,0.153261133404505,0.873918954422377,0.216804135336236,0.769778021988214,0.142269561651007,-1.33713914946088,-0.479405941814066,0.498174410329414,1.05117905416827,156,99,-0.888813522
"1018",156,4,274.4666667,0.101666667,48.20512821,98.90690691,0.36036036,0.351351351,0.288288288,"PSEUIN",0.223143551,20,1.77,1.223143551,-3.175107887,-3.161608112,-1.40105504,20,0.00364343,-0.850216151423347,-0.25925108478097,-0.00742325259177552,0.249318314560097,-0.353186866423988,0.432073618190365,-0.479405941814066,0.106487512987602,0.47983372004169,156,99,-0.380249442
"1019",156,6,280.38,0.1185,103.3333333,127.4454545,0.454545455,0.272727273,0.272727273,"PSEUIN",0.211309094,21,1.77,1.211309094,-3.175107887,-3.161608112,-1.40105504,20,0.003566588,-0.150922951056131,0.850629004987487,0.689117222493902,0.861356980731529,-1.54865297489969,0.24467649004237,-0.479405941814066,0.00136070726432747,0.374699837176844,156,99,-0.227572305
"1021",157,1,267.2681818,0.104,26.25,98.82184874,0.369747899,0.352941176,0.277310924,"PSEUIN",0.302280872,23,2.19,1.302280872,-4.037115763,-1.597218343,-0.732928253,20,0.00374156,-0.746648577801043,-1.14395830346566,-0.00978714947783659,0.3171054736154,-0.331880748880727,0.300964675840437,-0.0767936392718437,0.784366582217007,0.610915218955365,157,100,0.057102095
"1022",157,8,338.44,0.152,50,99.54117647,0.294117647,0.37254902,0.333333333,"PSEUIN",0.211309094,21,2.19,1.211309094,-4.037115763,-1.597218343,-0.732928253,20,0.002954733,0.985408748369694,-0.206038186496679,0.0101402342384893,-0.286098137457687,-0.0767214425622239,0.922384253257535,-0.0767936392718437,0.00136070726432747,-0.553531278948775,157,100,-0.227572305
